LSOA21CD,MEAN_NEAR_DIST,MIN_NEAR_DIST,MAX_NEAR_DIST,MEDIAN_NEAR_DIST,VARIANCE_NEAR_DIST
E01034113,0.414023345,0.259836673,0.726802425,0.33472714,0.044765341
E01034114,0.551587911,0.382943275,0.667885669,0.577761349,0.01529153
E01034115,0.912161579,0.79123865,1.176515285,0.840446191,0.031597479
E01034116,0.661838929,0.622339388,0.712149458,0.656433436,0.00160233
E01034117,1.124311945,1.003332871,1.286078983,1.103917962,0.015322453
E01034118,1.403827921,1.175005713,1.717204394,1.361550789,0.051693007
E01034119,1.112090927,0.988990705,1.248284239,1.105544382,0.013885026
E01034120,0.364782777,0.299965674,0.497496384,0.330834524,0.008086223
E01034121,0.639953807,0.435911774,0.899353847,0.612274804,0.037892348
E01034122,2.154112821,2.034458355,2.288708044,2.146642443,0.012572868
E01034123,1.886174027,1.555545372,2.07638045,1.956385142,0.057540889
E01034124,2.165979881,2.047003891,2.361008468,2.127953582,0.019829601
E01034125,2.362672791,2.282829394,2.416281606,2.375790081,0.003564717
E01034126,2.165516621,2.078196201,2.302483003,2.14069364,0.009888765
E01034127,2.066272467,1.98055889,2.175660657,2.054435161,0.006833356
E01034128,0.578527271,0.468985322,0.823008341,0.511057711,0.027472976
E01034129,0.46082649,0.400673365,0.554590218,0.444021188,0.005153214
E01034130,0.462757849,0.387156835,0.557168326,0.453353118,0.007689436
E01034131,0.065670792,0.0060626,0.157172772,0.049723898,0.004170964
E01034132,0.203107569,0.131243125,0.284621178,0.198282986,0.004591923
E01034133,0.398011504,0.267115644,0.583109965,0.370910204,0.018869177
E01034134,0.481753463,0.455965438,0.497803642,0.486622386,0.000349301
E01034135,0.218726239,0.172986946,0.290810293,0.205553859,0.003029665
E01034136,0.060231132,0.031122073,0.131332923,0.039234766,0.002263714
E01034137,0.622651836,0.464543746,0.685729672,0.670166963,0.011199432
E01034138,0.483862182,0.219338832,0.579403801,0.568353047,0.031130031
E01034232,0.195809039,0.074455607,0.296792343,0.205994103,0.00871966
E01034233,0.463636268,0.409600821,0.505892391,0.469525929,0.001598331
E01034234,0.975662915,0.853593826,1.103226829,0.972915502,0.012469276
E01034235,0.833479933,0.731991963,0.886145247,0.857891262,0.005040239
